title,speaker,date,rated_bool,ratings,duration,url
Be an opportunity maker,Kare Anderson,Nov 2014,True,"Inspiring, Informative",9:46,https://www.ted.com/talks/kare_anderson_be_an_opportunity_maker
Let's revive the Golden Rule,Karen Armstrong,Sep 2009,True,"Inspiring, Persuasive",9:54,https://www.ted.com/talks/karen_armstrong_let_s_revive_the_golden_rule
My wish: The Charter for Compassion,Karen Armstrong,Mar 2008,True,"Inspiring, Persuasive",21:28,https://www.ted.com/talks/karen_armstrong_makes_her_ted_prize_wish_the_charter_for_compassion
"Unseen footage, untamed nature",Karen Bass,May 2012,True,"Beautiful, Fascinating",10:08,https://www.ted.com/talks/karen_bass_unseen_footage_untamed_nature
This deep-sea mystery is changing our understanding of life,Karen Lloyd,Feb 2018,True,"Fascinating, Informative",13:08,https://www.ted.com/talks/karen_lloyd_this_deep_sea_mystery_is_changing_our_understanding_of_life
What fear can teach us,Karen Thompson Walker,Jan 2013,True,"Inspiring, Fascinating",11:30,https://www.ted.com/talks/karen_thompson_walker_what_fear_can_teach_us
How to stop torture,Karen Tse,Dec 2011,True,"Inspiring, Courageous",12:43,https://www.ted.com/talks/karen_tse_how_to_stop_torture
A summer school kids actually want to attend,Karim Abouelnaga,May 2017,True,"Inspiring, Persuasive",7:05,https://www.ted.com/talks/karim_abouelnaga_a_summer_school_kids_actually_want_to_attend
When people of Muslim heritage challenge fundamentalism,Karima Bennoune,Jul 2014,True,"Courageous, Inspiring",20:05,https://www.ted.com/talks/karima_bennoune_the_side_of_terrorism_that_doesn_t_make_headlines
Should we simplify spelling?,Karina Galperin,Mar 2017,True,"Persuasive, Informative",16:13,https://www.ted.com/talks/karina_galperin_why_don_t_we_write_words_the_way_pronounce_them
How a video game might help us build better cities,Karoliina Korppoo,Sep 2017,True,"Informative, Inspiring",8:39,https://www.ted.com/talks/karoliina_korppoo_how_a_video_game_might_help_us_build_better_cities
"How we rescued the ""dancing bears""",Kartick Satyanarayan,Jan 2010,True,"Inspiring, Courageous",4:02,https://www.ted.com/talks/kartick_satyanarayan_how_we_rescued_the_dancing_bears
A next-gen cure for killer infections,Kary Mullis,Jul 2009,True,"Ingenious, Fascinating",4:35,https://www.ted.com/talks/kary_mullis_next_gen_cure_for_killer_infections
Play! Experiment! Discover!,Kary Mullis,Jan 2009,True,"Funny, Informative",29:32,https://www.ted.com/talks/kary_mullis_on_what_scientists_do
How I use the drum to tell my story,Kasiva Mutua,Apr 2018,True,"Inspiring, Beautiful",12:38,https://www.ted.com/talks/kasiva_mutua_how_i_use_the_drum_to_tell_my_story
4 larger-than-life lessons from soap operas,Kate Adams,Dec 2016,True,"Inspiring, Funny",12:27,https://www.ted.com/talks/kate_adams_4_larger_than_life_lessons_from_soap_operas
The art of wearable communication,Kate Hartman,Sep 2011,True,"Funny, Inspiring",9:05,https://www.ted.com/talks/kate_hartman_the_art_of_wearable_communication
Can clouds buy us more time to solve climate change?,Kate Marvel,Jul 2017,True,"Informative, Persuasive",13:07,https://www.ted.com/talks/kate_marvel_can_clouds_buy_us_more_time_to_solve_climate_change
Reviving New York's rivers — with oysters!,Kate Orff,Jan 2011,True,"Ingenious, Inspiring",10:07,https://www.ted.com/talks/kate_orff_oysters_as_architecture
How human noise affects ocean habitats,Kate Stafford,May 2017,True,"Informative, Fascinating",11:51,https://www.ted.com/talks/kate_stafford_how_human_noise_affects_ocean_habitats
DJ decks made of ... paper,Kate Stone,Jul 2013,True,"Ingenious, Fascinating",11:45,https://www.ted.com/talks/kate_stone_dj_decks_made_of_paper
You are the future of philanthropy,Katherine Fulton,Jun 2009,True,"Inspiring, Persuasive",12:34,https://www.ted.com/talks/katherine_fulton_you_are_the_future_of_philanthropy
The technology of touch,Katherine Kuchenbecker,Mar 2013,True,"Fascinating, Informative",6:28,https://www.ted.com/talks/katherine_kuchenbecker_the_technology_of_touch
Don't regret regret,Kathryn Schulz,Dec 2011,True,"Inspiring, Courageous",16:51,https://www.ted.com/talks/kathryn_schulz_don_t_regret_regret
On being wrong,Kathryn Schulz,Apr 2011,True,"Inspiring, Persuasive",17:51,https://www.ted.com/talks/kathryn_schulz_on_being_wrong
Stories from a home for terminally ill children,Kathy Hull,Mar 2017,True,"Inspiring, Beautiful",15:18,https://www.ted.com/talks/kathy_hull_stories_from_a_home_for_terminally_ill_children
How to take a picture of a black hole,Katie Bouman,Apr 2017,True,"Informative, Fascinating",12:51,https://www.ted.com/talks/katie_bouman_what_does_a_black_hole_look_like
What we don't know about mother's milk,Katie Hinde,Mar 2017,True,"Informative, Inspiring",9:59,https://www.ted.com/talks/katie_hinde_what_we_don_t_know_about_mother_s_milk
"When I die, recompose me",Katrina Spade,Jun 2017,True,"Ingenious, Informative",12:57,https://www.ted.com/talks/katrina_spade_when_i_die_recompose_me
How fashion helps us express who we are — and what we stand for,Kaustav Dey,Mar 2018,True,"Courageous, Inspiring",12:33,https://www.ted.com/talks/kaustav_dey_how_fashion_helps_us_express_who_we_are_and_what_we_stand_for
"Radical women, embracing tradition",Kavita Ramdas,Apr 2010,True,"Inspiring, Courageous",23:38,https://www.ted.com/talks/kavita_ramdas_radical_women_embracing_tradition
Why do I make art? To build time capsules for my heritage,Kayla Briët,Nov 2017,True,"Inspiring, Beautiful",5:56,https://www.ted.com/talks/kayla_briet_why_do_i_make_art_to_build_time_capsules_for_my_heritage
How a dead duck changed my life,Kees Moeliker,Apr 2013,True,"Funny, Informative",11:52,https://www.ted.com/talks/kees_moeliker_how_a_dead_duck_changed_my_life
Brain magic,Keith Barry,Jul 2008,True,"Fascinating, Funny",19:49,https://www.ted.com/talks/keith_barry_does_brain_magic
The camel's hump,Keith Bellows,Sep 2008,True,"Informative, Funny",16:06,https://www.ted.com/talks/keith_bellows_on_the_camel_s_hump
Could your language affect your ability to save money?,Keith Chen,Feb 2013,True,"Informative, Fascinating",12:13,https://www.ted.com/talks/keith_chen_could_your_language_affect_your_ability_to_save_money
Deaf in the military,Keith Nolan,Feb 2012,True,"Inspiring, Courageous",18:38,https://www.ted.com/talks/keith_nolan_deaf_in_the_military
A mini robot — powered by your phone,Keller Rinaudo,Apr 2013,True,"Fascinating, Ingenious",5:50,https://www.ted.com/talks/keller_rinaudo_a_mini_robot_powered_by_your_phone
How we're using drones to deliver blood and save lives,Keller Rinaudo,Nov 2017,True,"Inspiring, Ingenious",15:30,https://www.ted.com/talks/keller_rinaudo_how_we_re_using_drones_to_deliver_blood_and_save_lives
Design to challenge reality,Kelli Anderson,Mar 2012,True,"Inspiring, Ingenious",15:53,https://www.ted.com/talks/kelli_anderson_design_to_challenge_reality
Enough with the fear of fat,Kelli Jean Drinkwater,Oct 2016,True,"Inspiring, Courageous",12:20,https://www.ted.com/talks/kelli_jean_drinkwater_enough_with_the_fear_of_fat
Life that doesn't end with death,Kelli Swazey,Oct 2013,True,"Informative, Fascinating",13:54,https://www.ted.com/talks/kelli_swazey_life_that_doesn_t_end_with_death
How to make stress your friend,Kelly McGonigal,Sep 2013,True,"Informative, Inspiring",14:28,https://www.ted.com/talks/kelly_mcgonigal_how_to_make_stress_your_friend
4 lessons from robots about being human,Ken Goldberg,May 2012,True,"Inspiring, Fascinating",17:09,https://www.ted.com/talks/ken_goldberg_4_lessons_from_robots_about_being_human
"Watson, Jeopardy and me, the obsolete know-it-all",Ken Jennings,Apr 2013,True,"Funny, Informative",17:52,https://www.ted.com/talks/ken_jennings_watson_jeopardy_and_me_the_obsolete_know_it_all
Medical miracle on Everest,Ken Kamler,Mar 2010,True,"Inspiring, Courageous",20:49,https://www.ted.com/talks/ken_kamler_medical_miracle_on_everest
Changing education paradigms,Ken Robinson,Dec 2010,True,"Inspiring, Informative",11:40,https://www.ted.com/talks/ken_robinson_changing_education_paradigms
How to escape education's death valley,Ken Robinson,May 2013,True,"Inspiring, Funny",19:11,https://www.ted.com/talks/ken_robinson_how_to_escape_education_s_death_valley
Do schools kill creativity?,Ken Robinson,Jun 2006,True,"Inspiring, Funny",19:24,https://www.ted.com/talks/ken_robinson_says_schools_kill_creativity
My magic moves,Kenichi Ebina,Oct 2007,True,"Fascinating, Beautiful",3:32,https://www.ted.com/talks/kenichi_ebina_s_magic_moves
Big data is better data,Kenneth Cukier,Sep 2014,True,"Informative, Fascinating",15:51,https://www.ted.com/talks/kenneth_cukier_big_data_is_better_data
Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,Apr 2016,True,"Inspiring, Informative",15:49,https://www.ted.com/talks/kenneth_lacovara_hunting_for_dinosaurs_showed_me_our_place_in_the_universe
"My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,Feb 2015,True,"Inspiring, Ingenious",5:46,https://www.ted.com/talks/kenneth_shinozuka_my_simple_invention_designed_to_keep_my_grandfather_safe
Brilliant designs to fit more people in every city,Kent Larson,Sep 2012,True,"Ingenious, Inspiring",16:41,https://www.ted.com/talks/kent_larson_brilliant_designs_to_fit_more_people_in_every_city
Why genetic research must be more diverse,Keolu Fox,Jun 2016,True,"Informative, Inspiring",6:48,https://www.ted.com/talks/keolu_fox_why_genetic_research_must_be_more_diverse
Hackers: the Internet's immune system,Keren Elazari,Jun 2014,True,"Informative, Inspiring",16:39,https://www.ted.com/talks/keren_elazari_hackers_the_internet_s_immune_system
Why videos go viral,Kevin Allocca,Feb 2012,True,"Funny, Informative",7:20,https://www.ted.com/talks/kevin_allocca_why_videos_go_viral
Why curiosity is the key to science and medicine,Kevin B. Jones,Dec 2016,True,"Informative, Inspiring",17:13,https://www.ted.com/talks/kevin_b_jones_why_curiosity_is_the_key_to_science_and_medicine
How to combat modern slavery,Kevin Bales,Mar 2010,True,"Inspiring, Informative",18:01,https://www.ted.com/talks/kevin_bales_how_to_combat_modern_slavery
Confessions of a depressed comic,Kevin Breel,Sep 2013,True,"Courageous, Inspiring",11:00,https://www.ted.com/talks/kevin_breel_confessions_of_a_depressed_comic
The bridge between suicide and life,Kevin Briggs,May 2014,True,"Inspiring, Courageous",14:13,https://www.ted.com/talks/kevin_briggs_the_bridge_between_suicide_and_life
How AI can bring on a second Industrial Revolution,Kevin Kelly,Dec 2016,True,"Informative, Inspiring",13:44,https://www.ted.com/talks/kevin_kelly_how_ai_can_bring_on_a_second_industrial_revolution
How technology evolves,Kevin Kelly,Nov 2006,True,"Persuasive, Fascinating",20:00,https://www.ted.com/talks/kevin_kelly_on_how_technology_evolves
"The next 5,000 days of the web",Kevin Kelly,Jul 2008,True,"Fascinating, Informative",19:34,https://www.ted.com/talks/kevin_kelly_on_the_next_5_000_days_of_the_web
Technology's epic story,Kevin Kelly,Feb 2010,True,"Fascinating, Informative",16:32,https://www.ted.com/talks/kevin_kelly_tells_technology_s_epic_story
How we can stop Africa's scientific brain drain,Kevin Njabo,Jan 2018,True,"Inspiring, Informative",8:35,https://www.ted.com/talks/kevin_njabo_how_we_can_stop_africa_s_scientific_brain_drain
Are China and the US doomed to conflict?,Kevin Rudd,Apr 2015,True,"Informative, Inspiring",20:01,https://www.ted.com/talks/kevin_rudd_are_china_and_the_us_doomed_to_conflict
How algorithms shape our world,Kevin Slavin,Jul 2011,True,"Fascinating, Informative",15:22,https://www.ted.com/talks/kevin_slavin_how_algorithms_shape_our_world
The bio-future of joint replacement,Kevin Stone,Jul 2010,True,"Informative, Ingenious",6:51,https://www.ted.com/talks/kevin_stone_the_bio_future_of_joint_replacement
Eco-friendly drywall,Kevin Surace,Jun 2009,True,"Inspiring, Ingenious",3:19,https://www.ted.com/talks/kevin_surace_fixing_drywall_to_heal_the_planet
My mother’s strange definition of empowerment,Khadija Gbla,Jan 2015,True,"Courageous, Inspiring",18:40,https://www.ted.com/talks/khadija_gbla_my_mother_s_strange_definition_of_empowerment
How I work to protect women from honor killings,Khalida Brohi,Feb 2015,True,"Inspiring, Courageous",18:13,https://www.ted.com/talks/khalida_brohi_how_i_work_to_protect_women_from_honor_killings
I think we all need a pep talk,Kid President,Feb 2013,True,"Inspiring, Funny",3:28,https://www.ted.com/talks/kid_president_i_think_we_all_need_a_pep_talk
Protecting the brain against concussion,Kim Gorgens,Nov 2010,True,"Informative, Persuasive",9:21,https://www.ted.com/talks/kim_gorgens_protecting_the_brain_against_concussion
The urgency of intersectionality,Kimberlé Crenshaw and Abby Dobson,Nov 2016,True,"Informative, Inspiring",18:49,https://www.ted.com/talks/kimberle_crenshaw_the_urgency_of_intersectionality
How I defend the rule of law,Kimberley Motley,Oct 2014,True,"Courageous, Inspiring",15:26,https://www.ted.com/talks/kimberley_motley_how_i_defend_the_rule_of_law
Why you should talk to strangers,Kio Stark,Aug 2016,True,"Inspiring, Beautiful",11:52,https://www.ted.com/talks/kio_stark_why_you_should_talk_to_strangers
A police chief with a difference,Kiran Bedi,Dec 2010,True,"Inspiring, Courageous",8:47,https://www.ted.com/talks/kiran_bedi_a_police_chief_with_a_difference
"Kids, take charge",Kiran Sethi,Jan 2010,True,"Inspiring, Persuasive",9:32,https://www.ted.com/talks/kiran_bir_sethi_teaches_kids_to_take_charge
Embrace the remix,Kirby Ferguson,Aug 2012,True,"Persuasive, Informative",9:42,https://www.ted.com/talks/kirby_ferguson_embrace_the_remix
"And now, the real news",Kirk Citron,Apr 2010,True,"Informative, Persuasive",3:21,https://www.ted.com/talks/kirk_citron_and_now_the_real_news
"Thorium, an alternative nuclear fuel",Kirk Sorensen,Jan 2012,True,"Informative, Persuasive",9:59,https://www.ted.com/talks/kirk_sorensen_thorium_an_alternative_nuclear_fuel
"My father, locked in his body but soaring free",Kitra Cahana,Oct 2014,True,"Inspiring, Beautiful",12:38,https://www.ted.com/talks/kitra_cahana_my_father_locked_in_his_body_but_soaring_free
A glimpse of life on the road,Kitra Cahana,May 2014,True,"Informative, Inspiring",5:00,https://www.ted.com/talks/kitra_cahana_stories_of_the_homeless_and_hidden
The world's smallest 3D printer,Klaus Stadlmann,Dec 2011,True,"Ingenious, Informative",8:28,https://www.ted.com/talks/klaus_stadlmann_the_world_s_smallest_3d_printer
Two reasons companies fail — and how to avoid them,Knut Haanaes,Mar 2016,True,"Informative, Inspiring",10:38,https://www.ted.com/talks/knut_haanaes_two_reasons_companies_fail_and_how_to_avoid_them
The $80 prosthetic knee that's changing lives,Krista Donaldson,Dec 2013,True,"Inspiring, Ingenious",9:55,https://www.ted.com/talks/krista_donaldson_the_80_prosthetic_knee_that_s_changing_lives
Reconnecting with compassion,Krista Tippett,Feb 2011,True,"Inspiring, Beautiful",15:53,https://www.ted.com/talks/krista_tippett_reconnecting_with_compassion
The face of AIDS in Africa,Kristen Ashburn,Oct 2008,True,"Courageous, Informative",4:37,https://www.ted.com/talks/kristen_ashburn_s_heart_rending_pictures_of_aids
How we're growing baby corals to rebuild reefs,Kristen Marhaver,Dec 2015,True,"Informative, Inspiring",13:46,https://www.ted.com/talks/kristen_marhaver_how_we_re_growing_baby_corals_to_rebuild_reefs
Why I still have hope for coral reefs,Kristen Marhaver,Jul 2017,True,"Inspiring, Informative",7:14,https://www.ted.com/talks/kristen_marhaver_why_i_still_have_hope_for_coral_reefs
What's hidden under the Greenland ice sheet?,Kristin Poinar,Oct 2017,True,"Informative, Fascinating",9:02,https://www.ted.com/talks/kristin_poinar_what_s_hidden_under_the_greenland_ice_sheet
Making law on the high seas,Kristina Gjerde,Nov 2010,True,"Informative, Persuasive",15:46,https://www.ted.com/talks/kristina_gjerde_making_law_on_the_high_seas
A computer that works like the brain,Kwabena Boahen,Jul 2008,True,"Informative, Fascinating",16:22,https://www.ted.com/talks/kwabena_boahen_on_a_computer_that_works_like_the_brain
Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,Jun 2014,True,"Informative, Fascinating",14:40,https://www.ted.com/talks/kwame_anthony_appiah_is_religion_good_or_bad_this_is_a_trick_question
